#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	PGA926_profile	PGA871_profile	PGA851_profile	PGA793_profile	PGA750_profile	PGA618_profile	PGA591_profile	PGA532_profile	PGA491_profile	PGA479_profile	PGA350_profile	PGA314_profile	PGA306_profile	PGA284_profile	PGA269_profile	PGA186_profile	PGA127_profile	FH2055_profile	FH2054_profile	FH2053_profile	FH2051_profile	FH2050_profile	FH2049_profile	FH2048_profile	FH2047_profile	FH2046_profile	FH2045_profile	FH2044_profile	FH2043_profile	FH2042_profile	FH2041_profile	FH2040_profile	FH2039_profile	FH2038_profile	FH2037_profile	FH2036_profile	FH2035_profile	FH2034_profile	FH2033_profile	FH2032_profile	FH2031_profile	FH2030_profile	FH2029_profile	FH2028_profile	FH2027_profile	FH2026_profile	FH2025_profile	FH2024_profile	FH2023_profile	FH2022_profile	FH2021_profile	FH2020_profile	FH2019_profile	FH2018_profile	FH2017_profile	FH2016_profile	FH2013_profile	FH2006_profile	FH2004_profile	FH2003_profile	FH2002_profile	FH2001_profile	FH1035_profile	FH1032_profile	FH1031_profile	FH1029_profile	FH1028_profile	FH1007_profile	FH1005_profile	FH1004_profile
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Rhadinovirus	10239|||548681|10292|10379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Rhadinovirus|s__Ateline_gammaherpesvirus_3	10239|||548681|10292|10379|85618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales	10239|||2169561	25.02918	97.80268000000001	71.24386	60.759080000000004	19.50047	44.94192	39.074870000000004	7.6909600000000005	81.34161999999999	85.50675	9.08795	16.40399	52.69141	9.87164	8.62583	32.27408	56.71004	0.45783	0.27524	8.830689999999999	25.127	86.13738000000001	1.60792	20.57121	10.155389999999999	7.183960000000001	100.0	53.352509999999995	3.02668	1.91375	15.71246	63.54675	87.73715	31.98477	97.7615	38.725840000000005	53.174130000000005	37.21519	15.1712	11.856539999999999	0.64036	12.12347	2.63748	5.85898	96.11233	56.02856	5.973730000000001	95.11336999999999	4.41531	52.15121	31.67046	55.71219	2.23766	1.47646	67.66433	3.6372699999999996	42.99066	4.864	3.2835900000000002	3.1423	13.844170000000002	15.080820000000001	0.12095999999999998	89.74752	9.35041	91.70541	95.82921	22.45124	54.58121	13.5572
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae	10239|||2169561|11632	25.02918	97.80268000000001	71.24386	60.759080000000004	19.50047	44.94192	39.074870000000004	7.6909600000000005	81.34161999999999	85.50675	9.08795	16.40399	52.69141	9.87164	8.62583	32.27408	56.71004	0.45783	0.27524	8.830689999999999	25.127	86.13738000000001	1.60792	20.57121	10.155389999999999	7.183960000000001	100.0	53.352509999999995	3.02668	1.91375	15.71246	63.54675	87.73715	31.98477	97.7615	38.725840000000005	53.174130000000005	37.21519	15.1712	11.856539999999999	0.64036	12.12347	2.63748	5.85898	96.11233	56.02856	5.973730000000001	95.11336999999999	4.41531	52.15121	31.67046	55.71219	2.23766	1.47646	67.66433	3.6372699999999996	42.99066	4.864	3.2835900000000002	3.1423	13.844170000000002	15.080820000000001	0.12095999999999998	89.74752	9.35041	91.70541	95.82921	22.45124	54.58121	13.5572
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus	10239|||2169561|11632|153135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03222	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus|s__Murine_osteosarcoma_virus	10239|||2169561|11632|153135|11830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03222	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Lentivirus	10239|||2169561|11632|11646	0	0	0	0	0	0	0	0	0	0	0	0.02622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06651	0	0	0	0	0	0	0	0.23044	0.75647
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Lentivirus|s__Human_immunodeficiency_virus_1	10239|||2169561|11632|11646|11676	0	0	0	0	0	0	0	0	0	0	0	0.02622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06651	0	0	0	0	0	0	0	0.23044	0.75647
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Retroviridae_unclassified	10239|||2169561|11632|	25.02918	97.80268000000001	71.24386	60.759080000000004	19.50047	44.94192	39.074870000000004	7.6909600000000005	81.34161999999999	85.50675	9.08795	16.377760000000002	52.69141	9.87164	8.62583	32.27408	56.71004	0.45783	0.27524	8.830689999999999	25.127	86.13738000000001	1.60792	20.57121	10.155389999999999	7.183960000000001	100.0	53.352509999999995	3.02668	1.91375	15.71246	63.54675	87.73715	31.98477	97.7615	38.725840000000005	53.174130000000005	37.14055	15.1712	11.856539999999999	0.64036	12.12347	2.63748	5.85898	96.11233	56.02856	5.973730000000001	95.11336999999999	4.41531	52.15121	31.67046	55.71219	2.23766	1.47646	67.66433	3.6372699999999996	42.99066	4.83178	3.2835900000000002	3.1423	13.777660000000001	15.080820000000001	0.12095999999999998	89.74752	9.35041	91.70541	95.82921	22.45124	54.35078000000001	12.80073
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Ortervirales|f__Retroviridae|g__Retroviridae_unclassified|s__Human_endogenous_retrovirus_K	10239|||2169561|11632||45617	25.02918	97.80268000000001	71.24386	60.759080000000004	19.50047	44.94192	39.074870000000004	7.6909600000000005	81.34161999999999	85.50675	9.08795	16.377760000000002	52.69141	9.87164	8.62583	32.27408	56.71004	0.45783	0.27524	8.830689999999999	25.127	86.13738000000001	1.60792	20.57121	10.155389999999999	7.183960000000001	100.0	53.352509999999995	3.02668	1.91375	15.71246	63.54675	87.73715	31.98477	97.7615	38.725840000000005	53.174130000000005	37.14055	15.1712	11.856539999999999	0.64036	12.12347	2.63748	5.85898	96.11233	56.02856	5.973730000000001	95.11336999999999	4.41531	52.15121	31.67046	55.71219	2.23766	1.47646	67.66433	3.6372699999999996	42.99066	4.83178	3.2835900000000002	3.1423	13.777660000000001	15.080820000000001	0.12095999999999998	89.74752	9.35041	91.70541	95.82921	22.45124	54.35078000000001	12.80073
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Picornavirales	10239|||464095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33973000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Picornavirales|f__Picornaviridae	10239|||464095|12058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33973000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Picornavirales|f__Picornaviridae|g__Enterovirus	10239|||464095|12058|12059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33973000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_C	10239|||464095|12058|12059|138950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33973000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified	10239|||	74.72497	1.6623400000000002	2.23675	39.197140000000005	80.10995	39.519059999999996	60.115669999999994	92.07167	17.6707	13.7001	90.61883	82.80565	37.336040000000004	90.04308	91.36882	67.52518	36.40788	99.53447	99.72453	91.07898	74.873	13.796120000000002	98.36425	79.39912	89.83429	92.75654	0	46.29549	96.97332	98.03142	83.94782	36.45325	12.1213	67.50005999999999	2.1532400000000003	61.25688	46.82587	62.78481	84.8288	88.14346	99.35838000000001	87.73151999999999	97.34940999999999	94.1135	3.59345	43.89526	94.02627	1.7984200000000001	95.58469000000001	47.6198	67.4253	43.748490000000004	97.74557	98.52354	32.1263	96.35683	56.52332	95.09125999999999	96.71431	96.8192	86.15583000000001	82.61519	99.87861	10.25248	90.6442	7.999639999999999	3.87279	76.5747	45.41879	86.29933
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Baculoviridae	10239||||10442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01342
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Baculoviridae|g__Alphabaculovirus	10239||||10442|558016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01342
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Baculoviridae|g__Alphabaculovirus|s__Chrysodeixis_chalcites_nucleopolyhedrovirus	10239||||10442|558016|320432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01342
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Endornaviridae	10239||||564644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Endornaviridae|g__Alphaendornavirus	10239||||564644|2003394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Endornaviridae|g__Alphaendornavirus|s__Bell_pepper_alphaendornavirus	10239||||564644|2003394|354328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Hepadnaviridae	10239||||10404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059299999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0.021169999999999998	0	0	0	0	0	0	0	0	0	0	0.05318	0	0	0	0	0	0	0	0	0.7632399999999999	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Hepadnaviridae|g__Orthohepadnavirus	10239||||10404|10405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059299999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0.021169999999999998	0	0	0	0	0	0	0	0	0	0	0.05318	0	0	0	0	0	0	0	0	0.7632399999999999	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Hepadnaviridae|g__Orthohepadnavirus|s__Hepatitis_B_virus	10239||||10404|10405|10407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059299999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0.021169999999999998	0	0	0	0	0	0	0	0	0	0	0.05318	0	0	0	0	0	0	0	0	0.7632399999999999	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Narnaviridae	10239||||186766	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Narnaviridae|g__Narnavirus	10239||||186766|186767	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Narnaviridae|g__Narnavirus|s__Saccharomyces_20S_RNA_narnavirus	10239||||186766|186767|186772	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae	10239||||151340	74.72497	0	2.23675	39.197140000000005	80.10995	39.25594	60.115669999999994	92.07167	17.6707	13.7001	90.61883	81.82647	37.296620000000004	89.8489	91.36882	67.49798	36.40788	99.53447	99.72453	91.07898	74.873	13.796120000000002	98.36425	79.39912	89.83429	92.74337	0	46.25461	96.96738	98.03142	83.92862	36.45325	12.1213	67.50005999999999	2.1532400000000003	61.25688	46.77167	62.78481	84.8288	88.14346	99.35838000000001	87.71034	97.34940999999999	94.1135	3.48969	43.89526	94.02627	1.7984200000000001	95.58469000000001	47.6198	67.4253	43.748490000000004	97.69239	98.52354	32.1263	96.35683	56.52332	95.09125999999999	96.71431	96.81463	86.15583000000001	81.85195	99.87861	10.25248	90.6442	7.999639999999999	3.3523	76.5747	45.41879	86.16745
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Alphapapillomavirus	10239||||151340|333750	74.72497	0	2.23675	39.197140000000005	80.10995	39.25594	60.115669999999994	92.07167	17.6707	13.7001	90.61883	81.82647	37.296620000000004	89.8489	91.36882	67.49798	36.40788	99.53447	99.72453	91.07898	74.873	13.796120000000002	98.36425	79.39912	89.83429	92.74337	0	46.25461	96.96738	98.03142	83.92862	36.45325	12.1213	67.50005999999999	2.1532400000000003	61.25688	46.77167	62.78481	84.8288	88.14346	99.35838000000001	87.71034	97.34940999999999	94.1135	3.48969	39.79415	94.02627	0.9225	95.58469000000001	47.6198	67.4253	43.748490000000004	97.69239	98.52354	32.1263	96.35683	56.52332	95.09125999999999	96.71431	96.81463	86.15583000000001	81.85195	99.87861	10.25248	90.6442	7.999639999999999	3.3523	76.5747	45.41879	86.16745
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Alphapapillomavirus|s__Alphapapillomavirus_10	10239||||151340|333750|333754	74.72497	0	0.7537699999999999	16.07692	0	3.07232	2.02578	0	0	9.67027	88.60328	1.8591799999999998	0	1.42311	0.13541	1.23145	26.243679999999998	99.50046999999999	99.72453	91.07898	74.873	13.796120000000002	51.703309999999995	79.39912	89.41394	39.11765	0	0	96.96738	98.03142	83.92862	8.831610000000001	12.1213	67.50005999999999	1.37095	61.25688	46.77167	0	83.71638	80.1184	99.27102	87.71034	97.34940999999999	94.1135	3.48969	18.87688	93.94286	0.9225	0	26.38725	67.4253	0.10372	86.56089	5.03107	0.27956	0	51.422990000000006	95.09125999999999	2.2896799999999997	93.25085	52.554809999999996	0.11104000000000001	98.81957	0	0	0	1.4933	76.5747	19.90484	77.55123
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Alphapapillomavirus|s__Alphapapillomavirus_11	10239||||151340|333750|337049	0	0	0	0	0	0	0	0	0	0	1.6828299999999998	0	0	0	91.09935	0.42418	4.39179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.02506	0	0	0	0	0	20.917270000000002	0	0	0	0	0	0	0	0	0	0	0.45737	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Alphapapillomavirus|s__Alphapapillomavirus_13	10239||||151340|333750|333766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.14544	0	0	0	0	0	6.12283	0	0	0	0	0	0	1.11242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Alphapapillomavirus|s__Alphapapillomavirus_14	10239||||151340|333750|931244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.94471	0	0	0	88.94443000000001	0	0	0	0	0	0	0	0	0	0	0	7.999639999999999	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Alphapapillomavirus|s__Alphapapillomavirus_3	10239||||151340|333750|333767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07784	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Alphapapillomavirus|s__Alphapapillomavirus_5	10239||||151340|333750|337044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5844200000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Alphapapillomavirus|s__Alphapapillomavirus_6	10239||||151340|333750|337050	0	0	0	0	0	0	0	0	0	0	0.06729	0	0	0	0	0	2.46424	0	0	0	0	0	0	0	0.42036	0.48028000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1315	2.96106	0	0	0	0	0	0	33.60102	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Alphapapillomavirus|s__Alphapapillomavirus_7	10239||||151340|333750|337042	0	0	1.48298	0	0	0	7.46289	90.99175	0	0	0.26543	0	0	0	0	3.0388900000000003	1.3557700000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.49881	0	0	0	0	0	0	0	0	0.03472	0	0	0	0	0	0	0	0	0	0	43.64477	0	0.00256	31.846740000000004	0	0	0	0	0	0	7.345280000000001	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Alphapapillomavirus|s__Alphapapillomavirus_8	10239||||151340|333750|333757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Alphapapillomavirus|s__Alphapapillomavirus_9	10239||||151340|333750|337041	0	0	0	23.12022	80.10995	36.18362	50.62699	1.07992	17.6707	4.0298300000000005	0	79.96729	37.296620000000004	88.42579	0.05414	62.80346	1.9524	0.034	0	0	0	0	46.660940000000004	0	0	0	0	46.25461	0	0	0	0	0	0	0	0	0	62.78481	0	0	0	0	0	0	0	0	0.0834	0	95.58469000000001	0.28784	0	0	0	0	0	96.35683	4.64297	0	94.42463000000001	3.48595	0	74.39562	1.05903	10.25248	90.6442	0	1.859	0	25.513939999999998	8.61622
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Gammapapillomavirus	10239||||151340|325455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Gammapapillomavirus|s__Gammapapillomavirus_16	10239||||151340|325455|1513261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Mupapillomavirus	10239||||151340|334202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Papillomaviridae|g__Mupapillomavirus|s__Mupapillomavirus_2	10239||||151340|334202|334204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Picobirnaviridae	10239||||585893	0	0	0	0	0	0.11164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Picobirnaviridae|g__Picobirnavirus	10239||||585893|104394	0	0	0	0	0	0.11164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Picobirnaviridae|g__Picobirnavirus|s__Human_picobirnavirus	10239||||585893|104394|145856	0	0	0	0	0	0.11164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Tombusviridae	10239||||39738	0	1.6623400000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Tombusviridae|g__Gammacarmovirus	10239||||39738|1911601	0	1.6623400000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Viruses_unclassified|f__Tombusviridae|g__Gammacarmovirus|s__Melon_necrotic_spot_virus	10239||||39738|1911601|11987	0	1.6623400000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
